"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";Entinostat;SB525334;1e-06;1e-06;17;1;7;65.6290186478542
"ind";Entinostat;SB525334;1e-06;3e-07;17;1;18;61.8343377770091
"ind";Entinostat;SB525334;1e-06;1e-07;18;1;7;57.8044816123203
"ind";Entinostat;SB525334;1e-06;1e-08;18;1;18;60.8431069702262
"ind";Entinostat;SB525334;1e-05;1e-05;19;1;7;21.4961080082677
"ind";Entinostat;SB525334;1e-05;3e-06;19;1;18;36.4618514564605
"ind";Entinostat;SB525334;1e-05;1e-06;20;1;7;43.012050077462
"ind";Entinostat;SB525334;1e-05;3e-07;20;1;18;43.5822793291011
"ind";Entinostat;SB525334;1e-05;1e-07;21;1;7;36.09822700614
"ind";Entinostat;SB525334;1e-05;1e-08;21;1;18;39.2402728245916
"ind";Entinostat;BGJ398 (NVP-BGJ398);0;1e-05;1;1;8;9.25093658383683
"ind";Entinostat;BGJ398 (NVP-BGJ398);0;3e-06;1;1;19;77.9960278751198
"ind";Entinostat;BGJ398 (NVP-BGJ398);0;1e-06;2;1;8;96.532610649415
"ind";Entinostat;BGJ398 (NVP-BGJ398);0;3e-07;2;1;19;90.6676316094721
"ind";Entinostat;BGJ398 (NVP-BGJ398);0;1e-07;3;1;8;92.9816053842392
"ind";Entinostat;BGJ398 (NVP-BGJ398);0;1e-08;3;1;19;91.4895645390603
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-07;1e-05;13;1;8;2.83627071250027
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-07;3e-06;13;1;19;75.973189780382
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-07;1e-06;14;1;8;90.4695271199792
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-07;3e-07;14;1;19;90.459373969743
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-07;1e-07;15;1;8;85.5171510024317
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-07;1e-08;15;1;19;85.7336728342135
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-06;1e-05;16;1;8;1.69085369399055
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-06;3e-06;16;1;19;58.7763505977224
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-06;1e-06;17;1;8;62.6838967200307
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-06;3e-07;17;1;19;63.1816372013786
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-06;1e-07;18;1;8;55.6184847544841
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-06;1e-08;18;1;19;61.3602092729548
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-05;1e-05;19;1;8;0.709067678125067
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-05;3e-06;19;1;19;27.4956753187838
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-05;1e-06;20;1;8;38.138537964075
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-05;3e-07;20;1;19;40.0496914062143
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-05;1e-07;21;1;8;36.8346845779256
"ind";Entinostat;BGJ398 (NVP-BGJ398);1e-05;1e-08;21;1;19;41.0130600797908
"ind";Entinostat;CX-4945 (Silmitasertib);0;1e-05;1;1;9;41.8028807202598
"ind";Entinostat;CX-4945 (Silmitasertib);0;3e-06;1;1;20;63.5081908473483
"ind";Entinostat;CX-4945 (Silmitasertib);0;1e-06;2;1;9;93.8080245895132
"ind";Entinostat;CX-4945 (Silmitasertib);0;3e-07;2;1;20;88.7633256407479
"ind";Entinostat;CX-4945 (Silmitasertib);0;1e-07;3;1;9;89.3963627519878
"ind";Entinostat;CX-4945 (Silmitasertib);0;1e-08;3;1;20;92.3063028336439
"ind";Entinostat;CX-4945 (Silmitasertib);1e-07;1e-05;13;1;9;36.8276009847375
"ind";Entinostat;CX-4945 (Silmitasertib);1e-07;3e-06;13;1;20;62.6416312806753
"ind";Entinostat;CX-4945 (Silmitasertib);1e-07;1e-06;14;1;9;81.3217748769152
"ind";Entinostat;CX-4945 (Silmitasertib);1e-07;3e-07;14;1;20;90.6631453337863
"ind";Entinostat;CX-4945 (Silmitasertib);1e-07;1e-07;15;1;9;82.5203188443354
"ind";Entinostat;CX-4945 (Silmitasertib);1e-07;1e-08;15;1;20;89.929285079503
"ind";Entinostat;CX-4945 (Silmitasertib);1e-06;1e-05;16;1;9;25.184298861519
"ind";Entinostat;CX-4945 (Silmitasertib);1e-06;3e-06;16;1;20;46.302851352863
"ind";Entinostat;CX-4945 (Silmitasertib);1e-06;1e-06;17;1;9;60.7913967399533
"ind";Entinostat;CX-4945 (Silmitasertib);1e-06;3e-07;17;1;20;59.7982769749869
"ind";Entinostat;CX-4945 (Silmitasertib);1e-06;1e-07;18;1;9;55.5745664767181
"ind";Entinostat;CX-4945 (Silmitasertib);1e-06;1e-08;18;1;20;62.4336097607192
"ind";Entinostat;CX-4945 (Silmitasertib);1e-05;1e-05;19;1;9;7.35985332239705
"ind";Entinostat;CX-4945 (Silmitasertib);1e-05;3e-06;19;1;20;25.9512158840132
"ind";Entinostat;CX-4945 (Silmitasertib);1e-05;1e-06;20;1;9;39.871657097421
"ind";Entinostat;CX-4945 (Silmitasertib);1e-05;3e-07;20;1;20;39.0206814357617
"ind";Entinostat;CX-4945 (Silmitasertib);1e-05;1e-07;21;1;9;34.7485663840411
"ind";Entinostat;CX-4945 (Silmitasertib);1e-05;1e-08;21;1;20;42.0916552025598
"ind";Entinostat;MK-8776 (SCH 900776);0;1e-05;1;1;10;83.3226538327699
"ind";Entinostat;MK-8776 (SCH 900776);0;3e-06;1;1;21;84.9960346635633
"ind";Entinostat;MK-8776 (SCH 900776);0;1e-06;2;1;10;98.7781096900308
"ind";Entinostat;MK-8776 (SCH 900776);0;3e-07;2;1;21;90.1484042287871
"ind";Entinostat;MK-8776 (SCH 900776);0;1e-07;3;1;10;91.4751612329112
"ind";Entinostat;MK-8776 (SCH 900776);0;1e-08;3;1;21;90.6324497633047
"ind";Entinostat;MK-8776 (SCH 900776);1e-07;1e-05;13;1;10;73.165489560407
"ind";Entinostat;MK-8776 (SCH 900776);1e-07;3e-06;13;1;21;81.1085587219545
"ind";Entinostat;MK-8776 (SCH 900776);1e-07;1e-06;14;1;10;92.4475024578593
"ind";Entinostat;MK-8776 (SCH 900776);1e-07;3e-07;14;1;21;88.6695860908925
"ind";Entinostat;MK-8776 (SCH 900776);1e-07;1e-07;15;1;10;84.5816444620616
"ind";Entinostat;MK-8776 (SCH 900776);1e-07;1e-08;15;1;21;88.8858718029014
"ind";Entinostat;MK-8776 (SCH 900776);1e-06;1e-05;16;1;10;63.4281462443232
"ind";Entinostat;MK-8776 (SCH 900776);1e-06;3e-06;16;1;21;63.4914263434699
"ind";Entinostat;MK-8776 (SCH 900776);1e-06;1e-06;17;1;10;64.5057968880004
"ind";Entinostat;MK-8776 (SCH 900776);1e-06;3e-07;17;1;21;62.2031568623342
"ind";Entinostat;MK-8776 (SCH 900776);1e-06;1e-07;18;1;10;58.2632623311338
"ind";Entinostat;MK-8776 (SCH 900776);1e-06;1e-08;18;1;21;61.3068462042713
"ind";Entinostat;MK-8776 (SCH 900776);1e-05;1e-05;19;1;10;42.8562110273247
"ind";Entinostat;MK-8776 (SCH 900776);1e-05;3e-06;19;1;21;41.5233149091042
"ind";Entinostat;MK-8776 (SCH 900776);1e-05;1e-06;20;1;10;40.1904187908838
"ind";Entinostat;MK-8776 (SCH 900776);1e-05;3e-07;20;1;21;39.1340189267707
"ind";Entinostat;MK-8776 (SCH 900776);1e-05;1e-07;21;1;10;35.7442834665098
"ind";Entinostat;MK-8776 (SCH 900776);1e-05;1e-08;21;1;21;38.4433685909346
"ind";Entinostat;CHIR-99021 (CT99021) HCl;0;1e-05;1;1;11;94.0710620165632
"ind";Entinostat;CHIR-99021 (CT99021) HCl;0;3e-06;1;1;22;96.0039384778126
"ind";Entinostat;CHIR-99021 (CT99021) HCl;0;1e-06;2;1;11;101.42524846441
"ind";Entinostat;CHIR-99021 (CT99021) HCl;0;3e-07;2;1;22;91.3214472607302
"ind";Entinostat;CHIR-99021 (CT99021) HCl;0;1e-07;3;1;11;91.4241593619572
"ind";Entinostat;CHIR-99021 (CT99021) HCl;0;1e-08;3;1;22;88.993306299587
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-07;1e-05;13;1;11;77.5355943178957
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-07;3e-06;13;1;22;89.6922208274758
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-07;1e-06;14;1;11;95.9935492078034
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-07;3e-07;14;1;22;94.8816611970505
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-07;1e-07;15;1;11;86.503423293983
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-07;1e-08;15;1;22;84.4477645508072
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-06;1e-05;16;1;11;36.438239479167
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-06;3e-06;16;1;22;59.5548374890905
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-06;1e-06;17;1;11;68.1479443855293
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-06;3e-07;17;1;22;62.2314912350865
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-06;1e-07;18;1;11;59.392387085311
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-06;1e-08;18;1;22;63.3932005179287
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-05;1e-05;19;1;11;1.97230846332957
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-05;3e-06;19;1;22;23.8157486575853
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-05;1e-06;20;1;11;38.547969650345
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-05;3e-07;20;1;22;35.2300146010565
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-05;1e-07;21;1;11;33.1545217969541
"ind";Entinostat;CHIR-99021 (CT99021) HCl;1e-05;1e-08;21;1;22;35.2004996294395
"ind";Entinostat;Losmapimod (GW856553X);0;1e-05;1;1;12;85.2444326646913
"ind";Entinostat;Losmapimod (GW856553X);0;3e-06;1;1;23;87.5964217229011
"ind";Entinostat;Losmapimod (GW856553X);0;1e-06;2;1;12;88.3139897128518
"ind";Entinostat;Losmapimod (GW856553X);0;3e-07;2;1;23;87.1591279034246
"ind";Entinostat;Losmapimod (GW856553X);0;1e-07;3;1;12;80.8254511142049
"ind";Entinostat;Losmapimod (GW856553X);0;1e-08;3;1;23;87.8323053760635
"ind";Entinostat;Losmapimod (GW856553X);1e-07;1e-05;13;1;12;69.5193280267382
"ind";Entinostat;Losmapimod (GW856553X);1e-07;3e-06;13;1;23;75.6591504823779
"ind";Entinostat;Losmapimod (GW856553X);1e-07;1e-06;14;1;12;85.7072274196448
"ind";Entinostat;Losmapimod (GW856553X);1e-07;3e-07;14;1;23;85.4798440783079
"ind";Entinostat;Losmapimod (GW856553X);1e-07;1e-07;15;1;12;80.6082209231044
"ind";Entinostat;Losmapimod (GW856553X);1e-07;1e-08;15;1;23;90.912723933779
"ind";Entinostat;Losmapimod (GW856553X);1e-06;1e-05;16;1;12;52.4596744321541
"ind";Entinostat;Losmapimod (GW856553X);1e-06;3e-06;16;1;23;54.489360000307
"ind";Entinostat;Losmapimod (GW856553X);1e-06;1e-06;17;1;12;61.5701197510943
"ind";Entinostat;Losmapimod (GW856553X);1e-06;3e-07;17;1;23;58.4665614556312
"ind";Entinostat;Losmapimod (GW856553X);1e-06;1e-07;18;1;12;56.8628359578538
"ind";Entinostat;Losmapimod (GW856553X);1e-06;1e-08;18;1;23;63.6763081256783
"ind";Entinostat;Losmapimod (GW856553X);1e-05;1e-05;19;1;12;24.6671965587904
"ind";Entinostat;Losmapimod (GW856553X);1e-05;3e-06;19;1;23;32.2112233040771
"ind";Entinostat;Losmapimod (GW856553X);1e-05;1e-06;20;1;12;40.3457856014753
"ind";Entinostat;Losmapimod (GW856553X);1e-05;3e-07;20;1;23;36.9614808959919
"ind";Entinostat;Losmapimod (GW856553X);1e-05;1e-07;21;1;12;34.9506849096739
"ind";Entinostat;Losmapimod (GW856553X);1e-05;1e-08;21;1;23;39.7741396311986
"ind";Entinostat;Axitinib;0;1e-05;1;2;2;53.9014217656978
"ind";Entinostat;Axitinib;0;3e-06;1;2;13;39.7158180472836
"ind";Entinostat;Axitinib;0;1e-06;2;2;2;95.5163511467009
"ind";Entinostat;Axitinib;0;3e-07;2;2;13;90.9181546885565
"ind";Entinostat;Axitinib;0;1e-07;3;2;2;91.3285308539183
"ind";Entinostat;Axitinib;0;1e-08;3;2;13;99.724477739956
"ind";Entinostat;Axitinib;1e-07;1e-05;13;2;2;47.94435601431
"ind";Entinostat;Axitinib;1e-07;3e-06;13;2;13;44.9078557343605
"ind";Entinostat;Axitinib;1e-07;1e-06;14;2;2;73.4757509420441
"ind";Entinostat;Axitinib;1e-07;3e-07;14;2;13;83.307778287075
"ind";Entinostat;Axitinib;1e-07;1e-07;15;2;2;82.781467313202
"ind";Entinostat;Axitinib;1e-07;1e-08;15;2;13;88.9999176532292
"ind";Entinostat;Axitinib;1e-06;1e-05;16;2;2;54.3519382924585
"ind";Entinostat;Axitinib;1e-06;3e-06;16;2;13;55.465479141622
"ind";Entinostat;Axitinib;1e-06;1e-06;17;2;2;59.9288512094202
"ind";Entinostat;Axitinib;1e-06;3e-07;17;2;13;61.4282117675602
"ind";Entinostat;Axitinib;1e-06;1e-07;18;2;2;62.7710249162439
"ind";Entinostat;Axitinib;1e-06;1e-08;18;2;13;61.9122573020778
"ind";Entinostat;Axitinib;1e-05;1e-05;19;2;2;28.734595767376
"ind";Entinostat;Axitinib;1e-05;3e-06;19;2;13;31.5751166357891
"ind";Entinostat;Axitinib;1e-05;1e-06;20;2;2;35.2016802283042
"ind";Entinostat;Axitinib;1e-05;3e-07;20;2;13;36.9522722248474
"ind";Entinostat;Axitinib;1e-05;1e-07;21;2;2;33.2503864247659
"ind";Entinostat;Axitinib;1e-05;1e-08;21;2;13;33.1405907303509
"ind";Entinostat;Gefitinib (ZD1839);0;1e-05;1;2;3;76.0367059993017
"ind";Entinostat;Gefitinib (ZD1839);0;3e-06;1;2;14;68.7606751962967
"ind";Entinostat;Gefitinib (ZD1839);0;1e-06;2;2;3;83.1918434785637
"ind";Entinostat;Gefitinib (ZD1839);0;3e-07;2;2;14;83.9925256285877
"ind";Entinostat;Gefitinib (ZD1839);0;1e-07;3;2;3;90.2454494554635
"ind";Entinostat;Gefitinib (ZD1839);0;1e-08;3;2;14;100.870839237557
"ind";Entinostat;Gefitinib (ZD1839);1e-07;1e-05;13;2;3;56.6437168085697
