"Ind";"Anchor";"Compound";"DoseAnchor(M)";"DoseCompound(M)";"plate";"row";"col";"Viability"
"ind";MLN8237;MK-8776 (SCH 900776);1e-08;1e-08;6;1;21;91.87620647439
"ind";MLN8237;MK-8776 (SCH 900776);1e-07;1e-05;7;1;10;79.1531475101785
"ind";MLN8237;MK-8776 (SCH 900776);1e-07;3e-06;7;1;21;77.5111465421519
"ind";MLN8237;MK-8776 (SCH 900776);1e-07;1e-06;8;1;10;80.165589499758
"ind";MLN8237;MK-8776 (SCH 900776);1e-07;3e-07;8;1;21;89.9841129744042
"ind";MLN8237;MK-8776 (SCH 900776);1e-07;1e-07;9;1;10;82.6635537966575
"ind";MLN8237;MK-8776 (SCH 900776);1e-07;1e-08;9;1;21;97.5925746661732
"ind";MLN8237;MK-8776 (SCH 900776);1e-06;1e-05;10;1;10;82.0328559633289
"ind";MLN8237;MK-8776 (SCH 900776);1e-06;3e-06;10;1;21;96.4090766734049
"ind";MLN8237;MK-8776 (SCH 900776);1e-06;1e-06;11;1;10;103.918685761467
"ind";MLN8237;MK-8776 (SCH 900776);1e-06;3e-07;11;1;21;103.777012214219
"ind";MLN8237;MK-8776 (SCH 900776);1e-06;1e-07;12;1;10;101.736867579649
"ind";MLN8237;MK-8776 (SCH 900776);1e-06;1e-08;12;1;21;122.993366170316
"ind";MLN8237;CHIR-99021 (CT99021) HCl;0;1e-05;1;1;11;92.6144122085243
"ind";MLN8237;CHIR-99021 (CT99021) HCl;0;3e-06;1;1;22;96.8709962133075
"ind";MLN8237;CHIR-99021 (CT99021) HCl;0;1e-06;2;1;11;103.745352048515
"ind";MLN8237;CHIR-99021 (CT99021) HCl;0;3e-07;2;1;22;93.4635424081087
"ind";MLN8237;CHIR-99021 (CT99021) HCl;0;1e-07;3;1;11;92.7679298465393
"ind";MLN8237;CHIR-99021 (CT99021) HCl;0;1e-08;3;1;22;96.949349429149
