"Drug","Concentration","Growth","AAK1","ABL1","ABL2","ACVR1","ACVR1B","ACVR2B","ACVRL1","ADCK1","ADK","AK2","AKT1","AKT2","AKT3","ALK","ARAF","ATR","AURKA","AURKB","BMP2K","BMPR1A","BMPR1B","BMPR2","BRAF","BRD3","BRD4","BTK","BUB1","CAMK1G","CAMK2D","CAMK2G","CAMK4","CAMKK2","CDC42BPA","CDC42BPB","CDC42BPG","CDC7","CDK1","CDK10","CDK12","CDK13","CDK16","CDK17","CDK18","CDK2","CDK3","CDK4","CDK5","CDK6","CDK7","CDK9","CDKL5","CHEK1","CIT","CLK1","CLK2","CLK3","CLK4","COQ8A","CSK","CSNK1A1","CSNK1D","CSNK1E","CSNK1G1","CSNK1G2","CSNK1G3","CSNK2A1","CSNK2A2","DCK","DDR1","DDR2","DYRK1A","DYRK1B","EGFR","EIF2AK1","EPHA1","EPHA2","EPHA4","EPHA5","EPHA7","EPHB2","EPHB3","EPHB4","EPHB6","ERN1","FER","FES","FGFR1","FGR","FLT3","FRK","FYN","GAK","GRK2","GRK6","GSK3A","GSK3B","HCK","ICK","IGF1R","IKBKE","ILK","INSR","IRAK1","IRAK3","IRAK4","JAK1","JAK2","KIT","LATS1","LCK","LIMK1","LIMK2","LYN","MAP2K1","MAP2K2","MAP2K3","MAP2K4","MAP2K5","MAP2K6","MAP3K1","MAP3K11","MAP3K2","MAP3K20","MAP3K3","MAP3K4","MAP3K5","MAP3K6","MAP4K1","MAP4K2","MAP4K3","MAP4K4","MAP4K5","MAPK1","MAPK10","MAPK11","MAPK14","MAPK15","MAPK3","MAPK7","MAPK8","MAPK9","MAPKAPK2","MAPKAPK3","MAPKAPK5","MARK2","MARK3","MARK4","MELK","MERTK","MET","MINK1","MST1R","MYLK","MYLK3","NEK1","NEK2","NEK3","NEK7","NEK9","NLK","NME2","NTRK1","NUAK2","PAK2","PAK4","PAK6","PASK","PDGFRB","PDPK1","PDXK","PFKP","PHKG2","PIM1","PIM2","PIP4K2A","PIP4K2B","PIP4K2C","PKMYT1","PKN1","PKN2","PKN3","PLK1","PLK4","PRKAA1","PRKACA","PRKACB","PRKACG","PRKCA","PRKCB","PRKCD","PRKCE","PRKCH","PRKCI","PRKCQ","PRKCZ","PRKD2","PRKD3","PRKG1","PRKX","PRKY","PTK2","PTK2B","PTK6","RET","RIPK2","RIPK3","ROCK1","ROCK2","RPS6KA1","RPS6KA3","RPS6KA4","RPS6KA5","RPS6KA6","RPS6KB1","SIK2","SIK3","SLK","SRC","STK10","STK11","STK16","STK24","STK26","STK3","STK38","STK38L","STK4","STRADA","SYK","TAOK1","TAOK2","TAOK3","TBK1","TEC","TESK1","TESK2","TGFBR1","TGFBR2","TNIK","TNK1","TNK2","TP53RK","TTK","TYK2","ULK1","WEE1","YES1"
"osi930",0.03,0.9705038557807953,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.006391984871549183,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.07018238512831151,0.,-0.11517457903863575,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"osi930",0.3,0.8653397891074498,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.20777704339684466,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.4291860497573658,0.,-0.2645629659608041,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"osi930",3.,0.11275210995832667,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.41408628701769895,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.7913439826979759,0.,-0.7234236801691767,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"osi930",30.,-0.408658455973497,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-1.182745187514933,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-1.4214608428873219,0.,-4.889713535715349,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"osimertinib",0.01,10,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.797518071017314,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3007093916472479,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.07229524452014914,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7541080935763883,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"osimertinib",0.1,10,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.545013501797261,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.01276095429268166,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.07599261868907267,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5516523300841877,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"osimertinib",1.,10,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.21230579568325697,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-1.614020253219281,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.38224848883045526,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.6800399153476444,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"osimertinib",0.003,10,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8762500487475794,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.028589213352617604,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.25300342386297375,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8047040002170263,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"osimertinib",0.03,10,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.653017671905106,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.22421170421589545,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.13449550921185974,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6441419746960092,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"osimertinib",0.3,10,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4903285146048928,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.5514740861954854,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.12605568692690797,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3852333776386367,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"osimertinib",3.,10,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-1.3606403861050134,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-4.814982503819298,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.3016619461422715,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-1.4727576662733133,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"osimertinib",30.,10,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-2.91438731949327,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-4.814982503819298,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-8.197289872616174,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-2.76300989673666,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"ots167",0.01,10,-0.09833166597151366,0.039342690261023036,0.011487620138228464,0.13720425244026535,0.06817192654539364,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.06811285392047071,-0.022858946492753808,0.15096175551361457,0.,-1.1327287110923456,0.,0.,0.,0.,-0.28561128858094337,0.,0.,0.,0.,0.,0.10222024366545063,0.,0.,0.40016282883462057,0.,-0.2076611577555999,0.,0.,0.,-0.12521885857650936,0.,0.,-0.7283036939235358,0.,0.,-0.8159517331080991,0.,-0.3460305125108976,-0.24000163643892003,0.,0.,0.027032271365490655,0.28273348306931784,0.,0.,0.,0.,0.,-0.34990748927947807,-0.06385295708376776,-0.004713815009362796,-0.18157584527968681,-0.3827400724675995,-0.7221161249880248,-0.31679125355958493,-0.3049645414292663,0.,-0.04064194193162126,-0.1258928581232775,-0.20194972236120215,0.,0.,0.,0.04239219412818414,-0.04323716622515638,-0.5001627201458378,0.022766228408747768,-0.026398882913164563,-0.18725928755855606,0.,-0.05817852099127135,0.10277019721623122,0.2146062891321341,-0.03786692245227656,-0.5991059799369799,0.,0.,0.,0.,-0.11577308047235339,-0.3780334617798103,0.,0.,-0.32994084132227924,-0.21483361539773704,-0.08955253999063534,0.,0.,-0.19301710936473104,0.,0.,-0.016257283865308263,-0.27572813074670677,-0.42235137440157994,0.,0.,0.,0.6300921369788803,-0.28174869398623476,0.,0.,-0.4092972590690314,0.014543476713683267,0.,0.,0.,-0.34775388335551577,-0.39446185762731234,0.,-0.22481131242980962,-0.3668282382069373,-0.5533009394060237,0.21114377902270773,0.,-0.26199517379450366,0.01376247334644832,0.,0.41707301091469684,0.,0.4986741887522009,-0.12855922199958475,0.,-0.08083829307758286,0.,0.,-0.3989272795561217,0.,0.,-0.24151533408903492,-0.2351212674453204,0.,0.,-1.0603668878462296,0.,0.,0.,-0.06489201710750016,0.,0.,0.,0.029896965164210594,0.,0.,0.,0.,0.,0.,0.,-0.2684377091411861,0.,0.,0.,0.,-0.178368421110627,0.,0.,-0.09151184208734589,-0.19972434649748613,0.,0.,0.06677516553687755,-0.5728478914739215,0.,0.,0.,-1.7253481322961632,0.,0.10970353835263807,0.,0.,0.,-0.05211070583750968,-0.2536775591651379,0.,0.,0.,-0.3640032049110725,-0.4580312560732239,0.07753338641936103,-1.7172307502001278,-1.7172307502001278,0.,0.,0.,-0.37502909543329965,-0.08523302047302603,0.,0.,0.,-0.2791465182893214,-0.5038548337909318,0.,-0.03658465291347668,-0.17542774651531343,0.15525194670159526,0.,0.,-0.7489624304605488,-0.1649399730877753,-0.4486826851668891,-0.7489429112597623,-0.3889720257237306,0.,-0.17135369706188197,0.23574033704757855,0.04588825115231423,0.,-0.10125554947107214,0.,-0.6910332826351571,0.,0.,-0.08802995255239715,0.,0.,-0.25364005034534376,0.,0.,-0.17147907878437033,0.7882103112313757,1.1324962079678182,-0.33059664163426705,0.,0.,0.,-0.20498954792265642,0.,0.,-0.028021846670384952,0.,-0.2819475725939953,0.,0.,0.,0.,0.
"ots167",0.1,10,-0.20528602801925258,-0.16532822682815362,-0.10225416119942315,0.1508838579617439,-0.0618119016418214,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,-0.16337796721731537,-0.2834343746520493,-0.084194321319094,0.,-1.288670252860637,0.,0.,0.,0.,-0.22391206370350641,0.,0.,0.,0.,0.,-0.3140820172100152,0.,0.,0.4607923609248751,0.,0.5829764021169477,0.,0.,0.,-0.2801331059537821,0.,0.,-0.3216505276141033,0.,0.,-0.3638079403489998,0.,-0.3354743794225326,-0.3078929782721041,0.,0.,-0.511003685906038,-4.74596988972974,0.,0.,0.,0.,0.,0.39360008901575544,-0.08824136124344775,0.1435670704374992,-11.19178649827307,-11.161681087400066,-0.8013813941204244,-2.967010868367673,-2.023746895195351,0.,-0.041610714605496715,-0.15571163019314643,-6.721995356443872,0.,0.,0.,0.019417197672110868,-0.02941375193417933,-0.29223944610949365,-0.19595973444103715,-7.240211305168132,-0.24256644542859104,0.,-0.30823731436267815,-0.015104157769367467,1.014556391375676,-0.6362593243090766,-0.892381257732707,0.,0.,0.,0.,-0.1346155685221259,-2.2200981977354757,0.,0.,-0.360745979862141,-0.27779223649546786,-0.4161092728147605,0.,0.,0.050924904354571726,0.,0.,0.001389134623810056,-0.8570591356277479,0.06806902078555906,0.,0.,0.,-0.3736062369526853,-0.43616212834919427,0.,0.,-0.5054734688563807,0.07160358231948223,0.,0.,0.,-0.3020755123073903,-0.5699678482806849,0.,-0.36989763158795635,-0.5347767094140707,-0.1714617644266069,-0.5197276167075107,0.,-0.14658806121744233,-0.5157464332971262,0.,0.35076223570206777,0.,0.5887875962289302,-0.3110394053619646,0.,-0.11233489323473449,0.,0.,-0.2679455324061201,0.,0.,-0.4050118728745123,-0.07080159634567125,0.,0.,-1.2981032432906825,0.,0.,0.,-0.3393168169537523,0.,0.,0.,0.048981357004699036,0.,0.,0.,0.,0.,0.,0.,-0.43348354813590306,0.,0.,0.,0.,-0.12025893377914935,0.,0.,-0.09764415841519793,-0.2950084705953274,0.,0.,0.2957518549027004,-1.1858200071810905,0.,0.,0.,-1.0558411041718463,0.,0.0794716144079871,0.,0.,0.,-0.23848024488814032,-0.14491680932995418,0.,0.,0.,-0.1451640325493311,-0.06170210380243007,-0.41703808725304925,-0.026295802270278206,-0.026295802270278206,0.,0.,0.,-0.4634603251055015,-0.09731366514701068,0.,0.,0.,-0.36664486410831193,-1.1660855515449016,0.,-0.19781754911774097,-1.4795105458041544,0.02473334299633101,0.,0.,-0.5195926225383544,-0.4576227084623302,-0.549883660454084,-1.1153707436295213,-0.4437740109893856,0.,-0.32257844121621426,-6.9004196248269745,-0.21432273587651862,0.,-1.0600030059747025,0.,-0.372173596571483,0.,0.,-0.28836176439235867,0.,0.,-0.30656050650388306,0.,0.,-1.0224858037705162,-13.092141950513101,-1.8176311422265405,-0.5239509208301892,0.,0.,0.,-0.27866894228772243,0.,0.,-0.25121402040885477,0.,-0.1995902119648454,0.,0.,0.,0.,0.
