"Drug","Gene Name","Dose (uM)","Value"
"Danusertib","DDR1",0.1,-0.25913589260108105
"Danusertib","DDR1",0.01,0.3659351144619403
"Danusertib","DDR1",30,-13.019319095130292
"Danusertib","DDR1",3,-3.0952376309775347
"Danusertib","DDR1",0.3,-0.8309666453781771
"Danusertib","DDR1",0.03,0.18373461109851555
"Danusertib","DDR1",0.003,0.5274648517235998
"Danusertib","DDR2",1,-1.0350331082314743
"Danusertib","DDR2",0.1,-0.11116638670861359
"Danusertib","DDR2",0.01,0.1768873822796966
"Danusertib","DDR2",30,-13.019319095130292
"Danusertib","DDR2",3,-1.6034648957847846
"Danusertib","DDR2",0.3,-0.13634090680369587
"Danusertib","DDR2",0.03,0.1617903884974979
"Danusertib","DDR2",0.003,-0.01805909295372795
"Danusertib","DYNLL1",1,-0.0518058540089935
"Danusertib","DYNLL1",0.1,0.10049058938438714
"Danusertib","DYNLL1",0.01,-0.06482200105624304
"Danusertib","DYNLL1",30,-1.9595906181591087
"Danusertib","DYNLL1",3,-0.39100420820124165
"Danusertib","DYNLL1",0.3,0.21485050147513327
"Danusertib","DYNLL1",0.03,0.06814973080935018
"Danusertib","DYNLL1",0.003,0.14035781743066625
"Danusertib","EPHA2",1,-3.361654537226569
"Danusertib","EPHA2",0.1,-1.213187612241317
"Danusertib","EPHA2",0.01,-0.42787590088412897
"Danusertib","EPHA2",30,-13.019319095130292
"Danusertib","EPHA2",3,-4.176168369536446
"Danusertib","EPHA2",0.3,-1.6317922210398268
"Danusertib","EPHA2",0.03,-0.5812190944974553
"Danusertib","EPHA2",0.003,0.2995589354980099
"Danusertib","EPHA4",1,-1.700313830759061
"Danusertib","EPHA4",0.1,-0.8096321154480134
"Danusertib","EPHA4",0.01,-0.2207955538764734
"Danusertib","EPHA4",30,-13.019319095130292
"Danusertib","EPHA4",3,-13.019319095130292
"Danusertib","EPHA4",0.3,-1.4105372497203446
"Danusertib","EPHA4",0.03,-0.45358944485463587
"Danusertib","EPHA4",0.003,-0.708397539075514
"Danusertib","EPHA5",1,-13.019319095130292
"Danusertib","EPHA5",0.1,-0.7247589415607198
"Danusertib","EPHA5",0.01,-0.4456319050864656
"Danusertib","EPHA5",30,-13.019319095130292
"Danusertib","EPHA5",3,-13.019319095130292
"Danusertib","EPHA5",0.3,-1.3468893860117048
"Danusertib","EPHA5",0.03,-0.13919605543959415
"Danusertib","EPHA5",0.003,0.36581029516732877
"Danusertib","EPHA7",1,-13.019319095130292
"Danusertib","EPHA7",0.1,-1.4705753725986053
"Danusertib","EPHA7",0.01,-0.39703829335816493
"Danusertib","EPHA7",30,-13.019319095130292
"Danusertib","EPHA7",3,-13.019319095130292
"Danusertib","EPHA7",0.3,-2.2135377676214616
"Danusertib","EPHA7",0.03,-0.358113340046898
"Danusertib","EPHA7",0.003,0.508411743783859
"Danusertib","EPHB2",1,-2.429476350763437
"Danusertib","EPHB2",0.1,-0.8887599794675448
"Danusertib","EPHB2",0.01,-0.12762266618811566
"Danusertib","EPHB2",30,-3.799778161711596
"Danusertib","EPHB2",3,-2.7964333863457327
"Danusertib","EPHB2",0.3,-1.2990055058317334
"Danusertib","EPHB2",0.03,-0.276350431113208
"Danusertib","EPHB2",0.003,0.019071746632456484
"Danusertib","EPHB3",1,-13.019319095130292
"Danusertib","EPHB3",0.1,-0.4084268026097688
"Danusertib","EPHB3",0.01,0.4304386024074669
"Danusertib","EPHB3",30,-13.019319095130292
"Danusertib","EPHB3",3,-13.019319095130292
"Danusertib","EPHB3",0.3,-0.8314100886929513
"Danusertib","EPHB3",0.03,-0.0019891303014580243
"Danusertib","EPHB3",0.003,0.43369542677994155
"Danusertib","EPHB4",1,-4.935064293625964
"Danusertib","EPHB4",0.1,-1.8719342400504262
"Danusertib","EPHB4",0.01,-0.6102820605291448
"Danusertib","EPHB4",30,-13.019319095130292
"Danusertib","EPHB4",3,-5.070269793119832
"Danusertib","EPHB4",0.3,-2.4429493327611063
"Danusertib","EPHB4",0.03,-0.722685508627391
"Danusertib","EPHB4",0.003,-0.1344901627335135
"Danusertib","EPHB6",1,-13.019319095130292
"Danusertib","EPHB6",0.1,-0.44965705634402736
"Danusertib","EPHB6",0.01,-0.26252867198330804
"Danusertib","EPHB6",30,-13.019319095130292
"Danusertib","EPHB6",3,-13.019319095130292
"Danusertib","EPHB6",0.3,-0.5113420800943236
"Danusertib","EPHB6",0.03,0.8977828896013276
"Danusertib","EPHB6",0.003,0.5536712422667643
"Danusertib","ERCC2",1,-13.019319095130292
"Danusertib","ERCC2",0.1,-0.7969522492914534
"Danusertib","ERCC2",0.01,-0.27119920890047483
"Danusertib","ERCC2",30,-13.019319095130292
"Danusertib","ERCC2",3,-13.019319095130292
"Danusertib","ERCC2",0.3,-1.5496359341377015
"Danusertib","ERCC2",0.03,-0.3112903619199605
"Danusertib","ERCC2",0.003,0.009196298517288889
"Danusertib","FAM58A;FAM58BP",1,-3.6269555526928414
"Danusertib","FAM58A;FAM58BP",0.1,-1.0800567960323368
"Danusertib","FAM58A;FAM58BP",0.01,-0.40268527469450666
"Danusertib","FAM58A;FAM58BP",30,-13.019319095130292
"Danusertib","FAM58A;FAM58BP",3,-13.019319095130292
"Danusertib","FAM58A;FAM58BP",0.3,-1.9612380941793441
"Danusertib","FAM58A;FAM58BP",0.03,-0.9715456240039329
"Danusertib","FAM58A;FAM58BP",0.003,0.6168452015871246
"Danusertib","FER",1,-0.7267054350102161
"Danusertib","FER",0.1,-0.2358789130105334
"Danusertib","FER",0.01,-0.1442801969790721
"Danusertib","FER",30,-1.9768485558028621
"Danusertib","FER",3,-0.9901319095044357
"Danusertib","FER",0.3,-0.15684900138394503
"Danusertib","FER",0.03,-0.06685928181645981
"Danusertib","FER",0.003,0.05192755276307989
"Danusertib","FES",1,-0.4677235551238435
"Danusertib","FES",0.1,-0.2005962974934654
"Danusertib","FES",0.01,-0.10203568954832165
"Danusertib","FES",30,-1.1288761770221072
"Danusertib","FES",3,-0.6592372284918169
"Danusertib","FES",0.3,0.003418534123127669
"Danusertib","FES",0.03,-0.052197385927112296
"Danusertib","FES",0.003,-0.18106339613993702
"Danusertib","FGFR1",1,-13.019319095130292
"Danusertib","FGFR1",0.1,-0.8991799310872989
"Danusertib","FGFR1",0.01,-0.0818390526863716
"Danusertib","FGFR1",30,-13.019319095130292
"Danusertib","FGFR1",3,-13.019319095130292
"Danusertib","FGFR1",0.3,-13.019319095130292
"Danusertib","FGFR1",0.03,-0.5605781236787548
"Danusertib","FGFR1",0.003,-0.3795989118731955
"Danusertib","FLT3",1,1.2452412272935784
"Danusertib","FLT3",0.1,1.3994127415849134
"Danusertib","FLT3",0.01,1.6395539967060495
"Danusertib","FLT3",30,-0.4465872646395098
"Danusertib","FLT3",3,0.667694868038515
"Danusertib","FLT3",0.3,1.4968906540145432
"Danusertib","FLT3",0.03,1.7784203242219754
"Danusertib","FLT3",0.003,1.6132669330195655
"Danusertib","FRK",1,-1.72635224555435
"Danusertib","FRK",0.1,-0.560567346571525
"Danusertib","FRK",0.01,-0.3195474948608482
"Danusertib","FRK",30,-2.85814286325877
"Danusertib","FRK",3,-2.07058616192416
"Danusertib","FRK",0.3,-0.7570807399879109
"Danusertib","FRK",0.03,-0.19005765474286715
"Danusertib","FRK",0.003,-0.1594809046536684
"Danusertib","FYN",1,-2.950251811680883
"Danusertib","FYN",0.1,-1.6614862974403621
"Danusertib","FYN",0.01,-0.4227313813268298
"Danusertib","FYN",30,-6.495217107821965
"Danusertib","FYN",3,-5.5958703146311235
"Danusertib","FYN",0.3,-1.671509649965547
"Danusertib","FYN",0.03,-0.5165320027404442
"Danusertib","FYN",0.003,0.04030103648151759
"Danusertib","GRB2",1,-1.8200945171029181
"Danusertib","GRB2",0.1,-1.976539152512588
"Danusertib","GRB2",0.01,-0.9815795405043485
"Danusertib","GRB2",30,-2.246864891915961
"Danusertib","GRB2",3,-2.126942172073235
"Danusertib","GRB2",0.3,-13.019319095130292
"Danusertib","GRB2",0.03,-1.6523562272292556
"Danusertib","GRB2",0.003,-0.5854420258868441
"Danusertib","HCK",1,-1.9393001328828465
"Danusertib","HCK",0.1,-0.6014518729289783
"Danusertib","HCK",0.01,-0.09227628271071103
"Danusertib","HCK",30,-3.725501204355967
"Danusertib","HCK",3,-2.6260805637321853
"Danusertib","HCK",0.3,-0.8864332548835235
"Danusertib","HCK",0.03,-0.0461672356519781
"Danusertib","HCK",0.003,-0.07236720099323195
"Danusertib","INCENP",1,-13.019319095130292
"Danusertib","INCENP",0.1,-0.07713063769533067
"Danusertib","INCENP",0.01,0.315592763252316
"Danusertib","INCENP",30,-13.019319095130292
"Danusertib","INCENP",3,-13.019319095130292
"Danusertib","INCENP",0.3,-0.6869623425797898
"Danusertib","INCENP",0.03,0.0986367801501445
"Danusertib","INCENP",0.003,0.3766577387743823
"Danusertib","INPPL1",1,-13.019319095130292
"Danusertib","INPPL1",0.1,-13.019319095130292
"Danusertib","INPPL1",0.01,-1.837949258308313
"Danusertib","INPPL1",30,-13.019319095130292
"Danusertib","INPPL1",3,-13.019319095130292
"Danusertib","INPPL1",0.3,-2.36359073386017
"Danusertib","INPPL1",0.03,-2.054165951201372
"Danusertib","INPPL1",0.003,-0.7453221465218322
"Danusertib","JAK2",1,-13.019319095130292
"Danusertib","JAK2",0.1,-0.14044587819112142
"Danusertib","JAK2",0.01,-0.2960533511040811
"Danusertib","JAK2",30,-13.019319095130292
"Danusertib","JAK2",3,-13.019319095130292
"Danusertib","JAK2",0.3,-13.019319095130292
"Danusertib","JAK2",0.03,-0.22307947145808504
"Danusertib","JAK2",0.003,-0.21552050796183544
"Danusertib","LCK",1,-1.247546831845705
"Danusertib","LCK",0.1,-0.18375781139320263
"Danusertib","LCK",0.01,-0.03637349609934246
"Danusertib","LCK",30,-2.7885418197310288
"Danusertib","LCK",3,-1.6788447190887796
"Danusertib","LCK",0.3,-0.3198402244224612
"Danusertib","LCK",0.03,0.09267985637763032
"Danusertib","LCK",0.003,-0.07560455413089844
"Danusertib","LIMK1",1,-0.5223982674944073
"Danusertib","LIMK1",0.1,-0.138121931784505
"Danusertib","LIMK1",0.01,-0.035815666145878215
"Danusertib","LIMK1",30,-1.1810241532008947
"Danusertib","LIMK1",3,-0.8356685690895372
"Danusertib","LIMK1",0.3,-0.18228460633806617
"Danusertib","LIMK1",0.03,-0.23943658647267335
"Danusertib","LIMK1",0.003,0.07011351859932342
"Danusertib","LIMK2",1,-0.24763159189636808
"Danusertib","LIMK2",0.1,-0.06544414192913134
"Danusertib","LIMK2",0.01,-0.17023507960858789
"Danusertib","LIMK2",30,-1.0886647655579784
"Danusertib","LIMK2",3,-0.36749086067620873
"Danusertib","LIMK2",0.3,-0.06408805919654789
"Danusertib","LIMK2",0.03,-0.1703936680645057
"Danusertib","LIMK2",0.003,-0.26700279556601053
"Danusertib","LYN",1,-0.9453601910006905
"Danusertib","LYN",0.1,-0.31824177768155226
"Danusertib","LYN",0.01,-0.12137978979585021
"Danusertib","LYN",30,-2.170745463760454
"Danusertib","LYN",3,-1.4325932800488979
"Danusertib","LYN",0.3,-0.1825323617143141
"Danusertib","LYN",0.03,-0.053351932634079585
"Danusertib","LYN",0.003,-0.14534921782601012
"Danusertib","MAP3K1",1,-0.929447784073268
"Danusertib","MAP3K1",0.1,-0.323932479549945
"Danusertib","MAP3K1",0.01,-0.18963890013389448
"Danusertib","MAP3K1",30,-1.9839219454768917
"Danusertib","MAP3K1",3,-1.1693917187538911
"Danusertib","MAP3K1",0.3,-0.32889912100934643
"Danusertib","MAP3K1",0.03,-0.03701992832692373
"Danusertib","MAP3K1",0.003,-0.01120615663517802
"Danusertib","MAP4K1",1,-1.1298021192656813
"Danusertib","MAP4K1",0.1,-0.518712832903555
"Danusertib","MAP4K1",0.01,0.33522177585621465
"Danusertib","MAP4K1",30,-13.019319095130292
"Danusertib","MAP4K1",3,-13.019319095130292
"Danusertib","MAP4K1",0.3,-0.718056165534528
"Danusertib","MAP4K1",0.03,-0.24307199111998917
"Danusertib","MAP4K1",0.003,0.3532944750781606
"Danusertib","MAP4K2",1,-1.981189770970914
"Danusertib","MAP4K2",0.1,-0.4721904429657439
"Danusertib","MAP4K2",0.01,-0.18517058783771131
"Danusertib","MAP4K2",30,-13.019319095130292
"Danusertib","MAP4K2",3,-2.758432715637519
"Danusertib","MAP4K2",0.3,-0.5487317266350948
"Danusertib","MAP4K2",0.03,-0.15687750358654282
"Danusertib","MAP4K2",0.003,0.08486275588701324
"Danusertib","MAP4K3",1,-0.5853314365166882
"Danusertib","MAP4K3",0.1,0.2573859880477938
"Danusertib","MAP4K3",0.01,0.125374805376738
"Danusertib","MAP4K3",30,-13.019319095130292
"Danusertib","MAP4K3",3,-0.9034753274501758
"Danusertib","MAP4K3",0.3,0.2868057864788634
"Danusertib","MAP4K3",0.03,0.5900046161060591
"Danusertib","MAP4K3",0.003,0.34095029361379353
"Danusertib","MAP4K4",1,-0.30876343060623307
"Danusertib","MAP4K4",0.1,-0.2027208243017408
"Danusertib","MAP4K4",0.01,-0.005723506590977145
"Danusertib","MAP4K4",30,-1.1507894233775062
"Danusertib","MAP4K4",3,-0.18426089180410318
"Danusertib","MAP4K4",0.3,-0.20372155419235694
"Danusertib","MAP4K4",0.03,-0.04221102275911486
"Danusertib","MAP4K4",0.003,0.09467629505117658
"Danusertib","MAP4K5",1,-1.107718118924772
"Danusertib","MAP4K5",0.1,-0.31949396479444125
"Danusertib","MAP4K5",0.01,-0.19234541967830304
"Danusertib","MAP4K5",30,-3.155368047204587
"Danusertib","MAP4K5",3,-1.6715441859621496
"Danusertib","MAP4K5",0.3,-0.23591096966808853
"Danusertib","MAP4K5",0.03,-0.035001463493590665
"Danusertib","MAP4K5",0.003,-0.0707311109484264
"Danusertib","MAPK7",1,-0.4607935824270471
"Danusertib","MAPK7",0.1,0.15662671284636295
"Danusertib","MAPK7",0.01,0.014750438091839495
"Danusertib","MAPK7",30,-0.7306520424633178
"Danusertib","MAPK7",3,-0.18154288446178996
"Danusertib","MAPK7",0.3,0.1893971547262601
"Danusertib","MAPK7",0.03,0.30776210218407396
"Danusertib","MAPK7",0.003,0.38487714149508423
"Danusertib","MARK2",1,-1.5876790844086703
"Danusertib","MARK2",0.1,-0.4285479742063689
"Danusertib","MARK2",0.01,-0.19110554621921277
"Danusertib","MARK2",30,-4.104345075428859
"Danusertib","MARK2",3,-2.4225856569849995
"Danusertib","MARK2",0.3,-0.5730198529454252
"Danusertib","MARK2",0.03,-0.1790862570364925
"Danusertib","MARK2",0.003,0.10124232708479723
"Danusertib","MARK3",1,-2.0799621736146516
"Danusertib","MARK3",0.1,-0.4764245050746465
"Danusertib","MARK3",0.01,-0.09274546363837508
"Danusertib","MARK3",30,-5.71764372691644
"Danusertib","MARK3",3,-2.834530443398199
"Danusertib","MARK3",0.3,-0.4837504181408797
"Danusertib","MARK3",0.03,-0.21941992930462487
"Danusertib","MARK3",0.003,0.04413806039140509
"Danusertib","MARK4",1,-13.019319095130292
"Danusertib","MARK4",0.1,-0.6310107857659727
"Danusertib","MARK4",0.01,-0.2791248275290147
"Danusertib","MARK4",30,-13.019319095130292
"Danusertib","MARK4",3,-13.019319095130292
"Danusertib","MARK4",0.3,-0.8157248096804427
"Danusertib","MARK4",0.03,-0.31382214714401796
"Danusertib","MARK4",0.003,0.024312298277121627
"Danusertib","MELK",1,-0.432799068584902
"Danusertib","MELK",0.1,-0.47684132458842216
"Danusertib","MELK",0.01,0.033413076956087806
"Danusertib","MELK",30,-1.2594073126255798
"Danusertib","MELK",3,-0.539709772608114
"Danusertib","MELK",0.3,-0.0004334369991709783
"Danusertib","MELK",0.03,-0.40682684186876406
"Danusertib","MELK",0.003,-0.18332678512981573
"Danusertib","MNAT1",1,-2.8063042491711
"Danusertib","MNAT1",0.1,-0.7875935922476535
"Danusertib","MNAT1",0.01,0.061104062631773315
"Danusertib","MNAT1",30,-13.019319095130292
"Danusertib","MNAT1",3,-13.019319095130292
"Danusertib","MNAT1",0.3,-1.2586557301219934
"Danusertib","MNAT1",0.03,-0.18548336517251443
"Danusertib","MNAT1",0.003,-0.003237647321305931
"Danusertib","NEK9",1,-0.4372115932449013
"Danusertib","NEK9",0.1,-0.15794222543060635
"Danusertib","NEK9",0.01,-0.13554284047404094
"Danusertib","NEK9",30,-2.848757388233982
"Danusertib","NEK9",3,-0.7394372618717929
"Danusertib","NEK9",0.3,-0.023904649844804796
"Danusertib","NEK9",0.03,-0.0015336400305610213
"Danusertib","NEK9",0.003,-0.03527395709965513
"Danusertib","NTRK1",1,-0.4417258166492201
"Danusertib","NTRK1",0.1,-0.23253545767113643
"Danusertib","NTRK1",0.01,-0.46907152975159433
"Danusertib","NTRK1",30,-13.019319095130292
"Danusertib","NTRK1",3,-13.019319095130292
"Danusertib","NTRK1",0.3,0.45831710487110416
"Danusertib","NTRK1",0.03,0.7482369107174975
"Danusertib","NTRK1",0.003,-0.07962312365983394
"Danusertib","NUAK2",1,-13.019319095130292
"Danusertib","NUAK2",0.1,-0.9084823145662846
"Danusertib","NUAK2",0.01,0.14842403007677488
"Danusertib","NUAK2",30,-13.019319095130292
"Danusertib","NUAK2",3,-13.019319095130292
"Danusertib","NUAK2",0.3,-13.019319095130292
"Danusertib","NUAK2",0.03,-0.6452644414414824
"Danusertib","NUAK2",0.003,1.0785240808968757
"Danusertib","PHKG2",1,-0.26360530352422046
"Danusertib","PHKG2",0.1,0.027542866950927836
"Danusertib","PHKG2",0.01,-0.32779420732878106
"Danusertib","PHKG2",30,-1.4473591928786231
"Danusertib","PHKG2",3,-0.3054659586722781
"Danusertib","PHKG2",0.3,0.076596047750559
"Danusertib","PHKG2",0.03,-0.1457963735858951
"Danusertib","PHKG2",0.003,-0.2900840221440995
"Danusertib","PLK4",1,-13.019319095130292
"Danusertib","PLK4",0.1,-13.019319095130292
"Danusertib","PLK4",0.01,-1.1387617542584625
"Danusertib","PLK4",30,-13.019319095130292
"Danusertib","PLK4",3,-13.019319095130292
"Danusertib","PLK4",0.3,-13.019319095130292
"Danusertib","PLK4",0.03,-1.3963033536585008
"Danusertib","PLK4",0.003,-0.5694985845517417
"Danusertib","PRKAA1",1,-2.6613963675226198
"Danusertib","PRKAA1",0.1,-0.9660335725584934
"Danusertib","PRKAA1",0.01,-0.2429566249188886
"Danusertib","PRKAA1",30,-4.175802046561986
"Danusertib","PRKAA1",3,-3.186740473883016
"Danusertib","PRKAA1",0.3,-1.5565520597115807
"Danusertib","PRKAA1",0.03,-0.3252750760719051
"Danusertib","PRKAA1",0.003,-0.06575748439407782
"Danusertib","PRKAB1",1,-2.3933010279344256
"Danusertib","PRKAB1",0.1,-0.628098971031392
"Danusertib","PRKAB1",0.01,0.22855977401645172
"Danusertib","PRKAB1",30,-3.571421927520957
"Danusertib","PRKAB1",3,-2.8359631571758817
"Danusertib","PRKAB1",0.3,-1.203431777422433
"Danusertib","PRKAB1",0.03,-0.0459332399907236
"Danusertib","PRKAB1",0.003,-0.06959051288764634
"Danusertib","PRKAB2",1,-3.7338270224085064
"Danusertib","PRKAB2",0.1,-1.2444378175061173
"Danusertib","PRKAB2",0.01,0.40514229793441814
"Danusertib","PRKAB2",30,-4.704896171755625
"Danusertib","PRKAB2",3,-13.019319095130292
"Danusertib","PRKAB2",0.3,-1.7711752142050066
"Danusertib","PRKAB2",0.03,0.03207651919686838
"Danusertib","PRKAB2",0.003,-0.3909955635240027
"Danusertib","PRKAG1",1,-2.661473842342947
"Danusertib","PRKAG1",0.1,-0.9177164778507324
"Danusertib","PRKAG1",0.01,-0.1216316434096319
"Danusertib","PRKAG1",30,-3.9126934180609365
"Danusertib","PRKAG1",3,-3.1503051068687733
"Danusertib","PRKAG1",0.3,-1.5112807427733568
"Danusertib","PRKAG1",0.03,-0.18078539585583095
"Danusertib","PRKAG1",0.003,-0.12306340152774924
"Danusertib","PRKAG2",1,-2.721438575218315
"Danusertib","PRKAG2",0.1,-0.9656104323760262
"Danusertib","PRKAG2",0.01,0.006064750695527276
"Danusertib","PRKAG2",30,-13.019319095130292
"Danusertib","PRKAG2",3,-13.019319095130292
"Danusertib","PRKAG2",0.3,-1.4340984973380246
"Danusertib","PRKAG2",0.03,-0.40606833062570097
"Danusertib","PRKAG2",0.003,-0.18381126240682735
"Danusertib","PRKD2",1,-0.283195600827276
"Danusertib","PRKD2",0.1,-0.16692482640229725
"Danusertib","PRKD2",0.01,-0.1213843762685397
"Danusertib","PRKD2",30,-1.0402494023774977
"Danusertib","PRKD2",3,-0.2702815393056881
"Danusertib","PRKD2",0.3,-0.004970193178414864
"Danusertib","PRKD2",0.03,-0.11932511073151811
"Danusertib","PRKD2",0.003,-0.3042241220670093
"Danusertib","PTK2",1,-3.1538567319868505
"Danusertib","PTK2",0.1,-1.1625012622114512
"Danusertib","PTK2",0.01,-0.25443076662160735
"Danusertib","PTK2",30,-4.398193416070333
"Danusertib","PTK2",3,-3.75007006593106
"Danusertib","PTK2",0.3,-1.7968136793153033
"Danusertib","PTK2",0.03,-0.401918482784424
"Danusertib","PTK2",0.003,-0.037332864851702056
"Danusertib","PTK2B",1,-2.406862438128879
"Danusertib","PTK2B",0.1,-0.8688157813203422
"Danusertib","PTK2B",0.01,-0.15857917130637653
"Danusertib","PTK2B",30,-3.4686710698768133
"Danusertib","PTK2B",3,-2.8479819098029453
"Danusertib","PTK2B",0.3,-1.3399900191459067
"Danusertib","PTK2B",0.03,-0.301037648985625
"Danusertib","PTK2B",0.003,-0.05387614314660332
"Danusertib","RASSF2",1,-13.019319095130292
"Danusertib","RASSF2",0.1,0.2864406163820601
"Danusertib","RASSF2",0.01,-0.022933635357084182
"Danusertib","RASSF2",30,-13.019319095130292
"Danusertib","RASSF2",3,-13.019319095130292
"Danusertib","RASSF2",0.3,0.11654686273409032
"Danusertib","RASSF2",0.03,0.528099972252484
"Danusertib","RASSF2",0.003,-0.28998520238460807
"Danusertib","RASSF5",1,-1.2867510423186301
"Danusertib","RASSF5",0.1,-0.41886602188367483
"Danusertib","RASSF5",0.01,-0.24953875463352332
"Danusertib","RASSF5",30,-13.019319095130292
"Danusertib","RASSF5",3,-1.8330721922374127
"Danusertib","RASSF5",0.3,-0.6318766506396604
"Danusertib","RASSF5",0.03,-0.07083237365360247
"Danusertib","RASSF5",0.003,-0.1605981129777742
"Danusertib","RET",1,-13.019319095130292
"Danusertib","RET",0.1,-3.5950055362145306
"Danusertib","RET",0.01,-0.8430113208397585
"Danusertib","RET",30,-6.141872664308909
"Danusertib","RET",3,-13.019319095130292
"Danusertib","RET",0.3,-5.653130819501589
"Danusertib","RET",0.03,-1.6077436783940169
"Danusertib","RET",0.003,0.019330231176316052
"Danusertib","SIK2",1,-0.34205805392173755
"Danusertib","SIK2",0.1,-0.1735944319549684
"Danusertib","SIK2",0.01,-0.1744621077636484
"Danusertib","SIK2",30,-0.8280048968409645
"Danusertib","SIK2",3,-0.359413993055507
"Danusertib","SIK2",0.3,0.23715218856363898
"Danusertib","SIK2",0.03,-0.041923682626632514
"Danusertib","SIK2",0.003,0.07195991983757814
"Danusertib","SLK",1,-0.9929121118338625
"Danusertib","SLK",0.1,-0.298812969226155
"Danusertib","SLK",0.01,-0.005391302027788028
"Danusertib","SLK",30,-3.182592408422788
"Danusertib","SLK",3,-1.4974935130064593
"Danusertib","SLK",0.3,-0.26376602212695516
"Danusertib","SLK",0.03,0.02162332983251832
"Danusertib","SLK",0.003,0.14728287578047333
"Danusertib","SRC",1,-2.5269351137171765
"Danusertib","SRC",0.1,-0.8884731744570707
"Danusertib","SRC",0.01,-0.194431978686092
"Danusertib","SRC",30,-4.236614279057856
"Danusertib","SRC",3,-3.0677041118033155
"Danusertib","SRC",0.3,-1.3262033748426736
"Danusertib","SRC",0.03,-0.2972163987630789
"Danusertib","SRC",0.003,-0.09783019530156602
"Danusertib","STK10",1,-0.3555570932797183
"Danusertib","STK10",0.1,-0.07440215687783935
"Danusertib","STK10",0.01,-0.06270967397193415
"Danusertib","STK10",30,-2.194473812285288
"Danusertib","STK10",3,-0.6797663415693859
"Danusertib","STK10",0.3,0.036913555035890354
"Danusertib","STK10",0.03,0.17445422191988072
"Danusertib","STK10",0.003,0.16251934145978786
"Danusertib","STK16",1,-0.17988152847473524
"Danusertib","STK16",0.1,-0.12827965692262078
"Danusertib","STK16",0.01,-0.152746432798761
"Danusertib","STK16",30,-1.2762627951331114
"Danusertib","STK16",3,-0.2035534391723657
